date,title,trail_text,source,section,url,query,sentiment_text,news_finbert_positive_prob,news_finbert_negative_prob,news_finbert_neutral_prob,news_finbert_score,news_sentiment_label
2022-03-03,‘Black hole’: telecommunications outage hampering flood rescues and recovery in northern NSW,Ballina mayor calls for mobile Telstra tower to be set up urgently to ease residents’ distress,The Guardian,Australia news,https://www.theguardian.com/australia-news/2022/mar/04/black-hole-telecommunications-outage-hampering-flood-rescues-and-recovery-in-northern-nsw,"""Commonwealth Bank""",‘Black hole’: telecommunications outage hampering flood rescues and recovery in northern NSW Ballina mayor calls for mobile Telstra tower to be set up urgently to ease residents’ distress,0.15973029,0.5808002,0.25946954,-0.4210699,negative
2022-04-08,Government defends flurry of appointments to key roles of former Coalition staffers and MPs,Morrison government accused of rushing in appointments prior to election amid latest announcements,The Guardian,Australia news,https://www.theguardian.com/australia-news/2022/apr/09/government-defends-flurry-of-appointments-to-key-roles-of-former-coalition-staffers-and-mps,"""Commonwealth Bank""",Government defends flurry of appointments to key roles of former Coalition staffers and MPs Morrison government accused of rushing in appointments prior to election amid latest announcements,0.022667866,0.93057317,0.04675894,-0.9079053,negative
2022-04-21,"NSW employers can still require staff Covid jabs, despite end of most mandates, say workplace lawyers",Vaccine mandates will remain in place for now in Victoria as authorities work with individual industries,The Guardian,Australia news,https://www.theguardian.com/australia-news/2022/apr/22/nsw-employers-can-still-require-staff-covid-jabs-despite-end-of-most-mandates-say-workplace-lawyers,"""Commonwealth Bank""","NSW employers can still require staff Covid jabs, despite end of most mandates, say workplace lawyers Vaccine mandates will remain in place for now in Victoria as authorities work with individual industries",0.029179689,0.56156236,0.40925795,-0.53238267,negative
2022-04-26,Consumer inflation tipped to hit 4.5% in March as Australian cost of living soars,"Petrol, produce and mortgage costs are rising powered by pandemic shortages, flood damage and the war in Ukraine",The Guardian,Business,https://www.theguardian.com/business/2022/apr/27/consumer-inflation-tipped-to-hit-45-in-march-as-australian-cost-of-living-soars,"""Commonwealth Bank""","Consumer inflation tipped to hit 4.5% in March as Australian cost of living soars Petrol, produce and mortgage costs are rising powered by pandemic shortages, flood damage and the war in Ukraine",0.050317567,0.9361733,0.013509117,-0.88585573,negative
2022-04-27,Labor says households face ‘triple whammy’ after CPI shock – as it happened,This blog is now closed,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2022/apr/27/australia-politics-news-live-updates-scott-morrison-anthony-albanese-federal-election-2022-coalition-labor-nsw-victoria-qld-covid-coronavirus-net-zero,"""Commonwealth Bank""",Labor says households face ‘triple whammy’ after CPI shock – as it happened This blog is now closed,0.091571584,0.64821464,0.2602138,-0.55664307,negative
2022-04-28,Frydenberg expects ‘close’ battle to hold seat as Labor cost of living attacks continue – as it happened,Follow all the day’s news,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2022/apr/28/australia-politics-live-updates-election-2022-scott-morrison-anthony-albanese-weather-nsw-victoria-queensland-covid-coronavirus,"""Commonwealth Bank""",Frydenberg expects ‘close’ battle to hold seat as Labor cost of living attacks continue – as it happened Follow all the day’s news,0.16511819,0.675076,0.1598058,-0.5099578,negative
2022-04-28,Interest rates are set to start rising. What does that mean for mortgage holders and homebuyers?,The RBA could hike rates as early as May. Will borrowers race towards fixed-rate home loans?,The Guardian,Business,https://www.theguardian.com/business/2022/apr/29/interest-rates-are-set-to-start-rising-what-does-that-mean-for-mortgage-holders-and-homebuyers,"""Commonwealth Bank""",Interest rates are set to start rising. What does that mean for mortgage holders and homebuyers? The RBA could hike rates as early as May. Will borrowers race towards fixed-rate home loans?,0.07290504,0.24644339,0.6806516,-0.17353836,neutral
2022-05-03,ANZ and CBA to raise after central bank decision – as it happened,This blog is now closed,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2022/may/03/australia-politics-live-updates-federal-election-2022-labor-coalition-scott-morrison-anthony-albanese-rba-interest-rates-weather-covid,"""Commonwealth Bank""",ANZ and CBA to raise after central bank decision – as it happened This blog is now closed,0.13904732,0.025756832,0.8351958,0.11329049,neutral
2022-05-03,Shock interest rate rise shows Australia’s economic exceptionalism is fading,"RBA’s decision is, in the words of one economist, ‘a radical revision’. Could this turn a plateauing of property prices into a rout?",The Guardian,Australia news,https://www.theguardian.com/australia-news/2022/may/04/shock-interest-rate-rise-shows-australias-economic-exceptionalism-is-fading,"""Commonwealth Bank""","Shock interest rate rise shows Australia’s economic exceptionalism is fading RBA’s decision is, in the words of one economist, ‘a radical revision’. Could this turn a plateauing of property prices into a rout?",0.03606644,0.7392231,0.22471045,-0.7031567,negative
2022-05-19,Commonwealth Bank pauses in-app cryptocurrency trading after market turmoil,Bank says it will pause rollout of app-based trading of assets like bitcoin and Ethereum pending further regulation,The Guardian,Australia news,https://www.theguardian.com/australia-news/2022/may/19/commonwealth-bank-pauses-in-app-cryptocurrency-trading-after-market-turmoil,"""Commonwealth Bank""",Commonwealth Bank pauses in-app cryptocurrency trading after market turmoil Bank says it will pause rollout of app-based trading of assets like bitcoin and Ethereum pending further regulation,0.013903288,0.68477416,0.30132252,-0.6708709,negative
2022-05-19,Plibersek says Albanese has a ‘tough job’ as polls tighten – as it happened,Follow all the day’s developments live,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2022/may/19/australian-election-2022-live-news-australia-federal-anthony-albanese-scott-morrison-coalition-labor-politics-latest-updates-costings-marginal-seats-covid,"""Commonwealth Bank""",Plibersek says Albanese has a ‘tough job’ as polls tighten – as it happened Follow all the day’s developments live,0.07783181,0.69432,0.2278482,-0.6164882,negative
2022-05-25,‘Go after the money’: Goldman environmental prize winner honoured for urging banks to divest from coal,Julien Vincent’s Market Forces organisation started with a spare laptop and a spare bedroom before raising the ire of the former Coalition government,The Guardian,Environment,https://www.theguardian.com/environment/2022/may/25/go-after-the-money-goldman-environmental-prize-winner-honoured-for-urging-banks-to-divest-from-coal,"""Commonwealth Bank""",‘Go after the money’: Goldman environmental prize winner honoured for urging banks to divest from coal Julien Vincent’s Market Forces organisation started with a spare laptop and a spare bedroom before raising the ire of the former Coalition government,0.4239189,0.045348756,0.53073233,0.37857014,neutral
2022-05-27,NSW paramedics take industrial action; interest rate rises predicted – as it happened,This blog is now closed,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2022/may/27/australia-news-live-update-darren-chester-to-challenge-barnaby-joyce-for-nationals-leadership-albanese-talks-to-macron-scott-morrison-asylum-seeker-boat-sri-lanka-peter-dutton-federal-election-2022,"""Commonwealth Bank""",NSW paramedics take industrial action; interest rate rises predicted – as it happened This blog is now closed,0.06888069,0.29954064,0.6315787,-0.23065995,neutral
2022-05-30,"‘Complex and volatile’: cryptocurrencies should be regulated by financial watchdogs, say consumer advocates ",Treasury inquiry told ‘crypto is high-risk and unsophisticated investors are at high risk of losing significant funds’,The Guardian,Technology,https://www.theguardian.com/technology/2022/may/31/complex-and-volatile-cryptocurrencies-should-be-regulated-by-financial-watchdogs-say-consumer-advocates,"""Commonwealth Bank""","‘Complex and volatile’: cryptocurrencies should be regulated by financial watchdogs, say consumer advocates  Treasury inquiry told ‘crypto is high-risk and unsophisticated investors are at high risk of losing significant funds’",0.02061798,0.6566745,0.3227075,-0.63605654,negative
2022-06-02,"Not just Super Netball grand final decision that is questionable, it is the timing too",News the showpiece event has been sold off to the highest bidder has understandably prompted blowback,The Guardian,Sport,https://www.theguardian.com/sport/2022/jun/02/not-just-super-netball-grand-final-decision-that-is-questionable-it-is-the-timing-too,"""Commonwealth Bank""","Not just Super Netball grand final decision that is questionable, it is the timing too News the showpiece event has been sold off to the highest bidder has understandably prompted blowback",0.06284441,0.6975624,0.23959313,-0.634718,negative
2022-06-06,PM calls Putin’s actions ‘abhorrent’ after confirming he’ll attend G20 – as it happened,All the day’s developments as they unfolded,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2022/jun/06/australia-news-live-updates-albanese-dutton-indonesia-wong-china-security-aged-care-economy,"""Commonwealth Bank""",PM calls Putin’s actions ‘abhorrent’ after confirming he’ll attend G20 – as it happened All the day’s developments as they unfolded,0.019284235,0.90528893,0.07542685,-0.8860047,negative
2022-06-07,‘We can do much more’: Albanese calls on business to look past China to opportunities in Indonesia,Prime minister says there is significant opportunity for Australian companies in Indonesia’s growing economy,The Guardian,Australia news,https://www.theguardian.com/australia-news/2022/jun/07/we-can-do-much-more-albanese-calls-on-business-to-look-past-china-to-opportunities-in-indonesia,"""Commonwealth Bank""",‘We can do much more’: Albanese calls on business to look past China to opportunities in Indonesia Prime minister says there is significant opportunity for Australian companies in Indonesia’s growing economy,0.8872049,0.009256773,0.10353836,0.8779481,positive
